category|count|columns|cmd|pid|time|counter|event
pdq_static|16777216|3|simulation|6698|11654636.295137:|364008|branch-misses:
pdq_static|16777216|3|simulation|6698|11654636.295984:|53598|cache-misses:
pdq_static|16777216|3|simulation|6698|11654636.296540:|53598|cache-misses:
pdq_static|16777216|3|simulation|6698|11654636.299944:|335643|branch-misses:
pdq_static|16777216|3|simulation|6698|11654636.303537:|351449|branch-misses:
pdq_static|16777216|3|simulation|6698|11654636.307758:|345294|branch-misses:
pdq_static|16777216|3|simulation|6698|11654636.311625:|349807|branch-misses:
pdq_static|16777216|3|simulation|6698|11654636.314549:|18563|cache-misses:
pdq_static|16777216|3|simulation|6698|11654636.314695:|18563|cache-misses:
pdq_static|16777216|3|simulation|6698|11654636.314845:|79492|cache-misses:
pdq_static|16777216|3|simulation|6698|11654636.315466:|319960|cache-misses:
pdq_static|16777216|3|simulation|6698|11654636.317907:|534058|cache-misses:
pdq_static|16777216|3|simulation|6698|11654636.321437:|178773|branch-misses:
pdq_static|16777216|3|simulation|6698|11654636.322027:|527478|cache-misses:
pdq_static|16777216|3|simulation|6698|11654636.325214:|178222|branch-misses:
pdq_static|16777216|3|simulation|6698|11654636.327135:|224138|branch-misses:
pdq_static|16777216|3|simulation|6698|11654636.330523:|267683|branch-misses:
pdq_static|16777216|3|simulation|6698|11654636.333511:|284956|branch-misses:
pdq_static|16777216|3|simulation|6698|11654636.336610:|318784|branch-misses:
pdq_static|16777216|3|simulation|6698|11654636.339981:|338273|branch-misses:
pdq_static|16777216|3|simulation|6698|11654636.343628:|347660|branch-misses:
pdq_static|16777216|3|simulation|6698|11654636.347379:|36515|cache-misses:
pdq_static|16777216|3|simulation|6698|11654636.347669:|36515|cache-misses:
pdq_static|16777216|3|simulation|6698|11654636.348028:|136182|cache-misses:
pdq_static|16777216|3|simulation|6698|11654636.348497:|328982|branch-misses:
pdq_static|16777216|3|simulation|6698|11654636.352350:|319996|branch-misses:
pdq_static|16777216|3|simulation|6698|11654636.355826:|335820|branch-misses:
pdq_static|16777216|3|simulation|6698|11654636.359937:|331815|branch-misses:
pdq_static|16777216|3|simulation|6698|11654636.363624:|345208|branch-misses:
pdq_static|16777216|3|simulation|6698|11654636.367735:|343970|branch-misses:
pdq_static|16777216|3|simulation|6698|11654636.371315:|27614|cache-misses:
pdq_static|16777216|3|simulation|6698|11654636.371530:|27614|cache-misses:
pdq_static|16777216|3|simulation|6698|11654636.371743:|88149|cache-misses:
pdq_static|16777216|3|simulation|6698|11654636.372426:|308431|cache-misses:
pdq_static|16777216|3|simulation|6698|11654636.373727:|285603|branch-misses:
pdq_static|16777216|3|simulation|6698|11654636.374765:|502306|cache-misses:
pdq_static|16777216|3|simulation|6698|11654636.381484:|199974|branch-misses:
pdq_static|16777216|3|simulation|6698|11654636.383562:|240092|branch-misses:
pdq_static|16777216|3|simulation|6698|11654636.386287:|278197|branch-misses:
pdq_static|16777216|3|simulation|6698|11654636.389353:|307292|branch-misses:
pdq_static|16777216|3|simulation|6698|11654636.392795:|332762|branch-misses:
pdq_static|16777216|3|simulation|6698|11654636.396332:|345080|branch-misses:
pdq_static|16777216|3|simulation|6698|11654636.397700:|45632|cache-misses:
pdq_static|16777216|3|simulation|6698|11654636.398123:|71418|cache-misses:
pdq_static|16777216|3|simulation|6698|11654636.398697:|146921|cache-misses:
pdq_static|16777216|3|simulation|6698|11654636.401543:|303355|branch-misses:
pdq_static|16777216|3|simulation|6698|11654636.404733:|327707|branch-misses:
pdq_static|16777216|3|simulation|6698|11654636.406746:|121980|cache-misses:
pdq_static|16777216|3|simulation|6698|11654636.410133:|290052|branch-misses:
pdq_static|16777216|3|simulation|6698|11654636.413186:|319262|branch-misses:
pdq_static|16777216|3|simulation|6698|11654636.416625:|334241|branch-misses:
pdq_static|16777216|3|simulation|6698|11654636.420116:|354868|branch-misses:
pdq_static|16777216|3|simulation|6698|11654636.424552:|340136|branch-misses:
pdq_static|16777216|3|simulation|6698|11654636.428291:|353123|branch-misses:
pdq_static|16777216|3|simulation|6698|11654636.429855:|21946|cache-misses:
pdq_static|16777216|3|simulation|6698|11654636.432282:|352227|branch-misses:
pdq_static|16777216|3|simulation|6698|11654636.435942:|362521|branch-misses:
pdq_static|16777216|3|simulation|6698|11654636.436649:|11553|cache-misses:
