category,count,columns,distribution,time,event,counter
pdq_static,16777216,4,correlated0.9,92121.733838,L1-dcache-load-misses,20000
pdq_static,16777216,4,correlated0.9,92121.734734,branch-misses,20000
pdq_static,16777216,4,correlated0.9,92121.736027,L1-dcache-load-misses,20000
pdq_static,16777216,4,correlated0.9,92121.738189,L1-dcache-load-misses,20000
pdq_static,16777216,4,correlated0.9,92121.739686,branch-misses,20000
pdq_static,16777216,4,correlated0.9,92121.740385,L1-dcache-load-misses,20000
pdq_static,16777216,4,correlated0.9,92121.742558,L1-dcache-load-misses,20000
pdq_static,16777216,4,correlated0.9,92121.744581,branch-misses,20000
pdq_static,16777216,4,correlated0.9,92121.744751,L1-dcache-load-misses,20000
pdq_static,16777216,4,correlated0.9,92121.746916,L1-dcache-load-misses,20000
pdq_static,16777216,4,correlated0.9,92121.749100,L1-dcache-load-misses,20000
pdq_static,16777216,4,correlated0.9,92121.749406,branch-misses,20000
pdq_static,16777216,4,correlated0.9,92121.751291,L1-dcache-load-misses,20000
pdq_static,16777216,4,correlated0.9,92121.753490,L1-dcache-load-misses,20000
pdq_static,16777216,4,correlated0.9,92121.754287,branch-misses,20000
pdq_static,16777216,4,correlated0.9,92121.755776,L1-dcache-load-misses,20000
pdq_static,16777216,4,correlated0.9,92121.756726,branch-misses,20000
pdq_static,16777216,4,correlated0.9,92121.758377,branch-misses,20000
pdq_static,16777216,4,correlated0.9,92121.758878,L1-dcache-load-misses,20000
pdq_static,16777216,4,correlated0.9,92121.760018,branch-misses,20000
pdq_static,16777216,4,correlated0.9,92121.761702,branch-misses,20000
pdq_static,16777216,4,correlated0.9,92121.762055,L1-dcache-load-misses,20000
pdq_static,16777216,4,correlated0.9,92121.763390,branch-misses,20000
pdq_static,16777216,4,correlated0.9,92121.765034,branch-misses,20000
pdq_static,16777216,4,correlated0.9,92121.765201,L1-dcache-load-misses,20000
pdq_static,16777216,4,correlated0.9,92121.766671,branch-misses,20000
pdq_static,16777216,4,correlated0.9,92121.768315,branch-misses,20000
pdq_static,16777216,4,correlated0.9,92121.768324,L1-dcache-load-misses,20000
pdq_static,16777216,4,correlated0.9,92121.769958,branch-misses,20000
pdq_static,16777216,4,correlated0.9,92121.771454,L1-dcache-load-misses,20000
pdq_static,16777216,4,correlated0.9,92121.771598,branch-misses,20000
pdq_static,16777216,4,correlated0.9,92121.773239,branch-misses,20000
pdq_static,16777216,4,correlated0.9,92121.774544,L1-dcache-load-misses,20000
pdq_static,16777216,4,correlated0.9,92121.774878,branch-misses,20000
pdq_static,16777216,4,correlated0.9,92121.776499,branch-misses,20000
pdq_static,16777216,4,correlated0.9,92121.777677,L1-dcache-load-misses,20000
